"PLOT","SPCD","DIA","HT","Species"
"18580",108,12.2,47,"Lodgepole Pine"
"18580",108,10.6,39,"Lodgepole Pine"
"62488",264,11.4,57,"Mountain Hemlock"
"62488",264,7.1,36,"Mountain Hemlock"
"62488",264,9.4,46,"Mountain Hemlock"
"36073",264,10.8,46,"Mountain Hemlock"
"36073",264,13,48,"Mountain Hemlock"
"36073",264,13.5,54,"Mountain Hemlock"
"24787",264,12.7,30,"Mountain Hemlock"
"24787",264,18.9,53,"Mountain Hemlock"
"24787",264,12.1,43,"Mountain Hemlock"
"64465",264,12.9,57,"Mountain Hemlock"
"64465",264,17.9,79,"Mountain Hemlock"
"31350",264,6.3,17,"Mountain Hemlock"
"53106",264,11.1,26,"Mountain Hemlock"
"53106",264,12.1,33,"Mountain Hemlock"
"53106",264,8.9,27,"Mountain Hemlock"
"61967",264,10.7,37,"Mountain Hemlock"
"61967",264,10.7,35,"Mountain Hemlock"
"61967",264,13,50,"Mountain Hemlock"
"19148",108,7.5,28,"Lodgepole Pine"
"19148",108,7.5,32,"Lodgepole Pine"
"19148",108,7.4,36,"Lodgepole Pine"
"32028",264,9.3,37,"Mountain Hemlock"
"32028",264,14.3,73,"Mountain Hemlock"
"32028",264,13.7,66,"Mountain Hemlock"
"32028",264,9.3,37,"Mountain Hemlock"
"32028",264,14.3,73,"Mountain Hemlock"
"32028",264,13.7,66,"Mountain Hemlock"
"12900",264,20.8,70,"Mountain Hemlock"
"12900",264,15.9,57,"Mountain Hemlock"
"12900",264,18.6,69,"Mountain Hemlock"
"51845",264,5.9,17,"Mountain Hemlock"
"51845",264,10,38,"Mountain Hemlock"
"51845",264,11.5,36,"Mountain Hemlock"
"4945",264,15.9,63,"Mountain Hemlock"
"4945",264,14.2,51,"Mountain Hemlock"
"4945",264,12.9,45,"Mountain Hemlock"
"58093",264,11,39,"Mountain Hemlock"
"58093",264,12.6,36,"Mountain Hemlock"
"58093",264,10.7,38,"Mountain Hemlock"
"54072",264,19.4,66,"Mountain Hemlock"
"54072",264,18.5,61,"Mountain Hemlock"
"54072",264,14.8,58,"Mountain Hemlock"
"56679",264,8,21,"Mountain Hemlock"
"56679",264,13.9,41,"Mountain Hemlock"
"56679",264,14.7,41,"Mountain Hemlock"
"63238",264,13.4,57,"Mountain Hemlock"
"63238",264,10.3,40,"Mountain Hemlock"
"63238",264,11.4,47,"Mountain Hemlock"
"62211",264,18.1,74,"Mountain Hemlock"
"62211",264,14.6,68,"Mountain Hemlock"
"62211",264,15.1,68,"Mountain Hemlock"
"11261",264,14.1,61,"Mountain Hemlock"
"11261",264,13.6,55,"Mountain Hemlock"
"11261",264,18.3,68,"Mountain Hemlock"
"36611",108,7,50,"Lodgepole Pine"
"36611",108,13.1,45,"Lodgepole Pine"
"36611",108,6.5,35,"Lodgepole Pine"
"40932",264,8.6,30,"Mountain Hemlock"
"40932",264,9.3,31,"Mountain Hemlock"
"40932",264,8.4,24,"Mountain Hemlock"
"40227",264,7.9,23,"Mountain Hemlock"
"40227",264,12.3,36,"Mountain Hemlock"
"40227",264,8.5,31,"Mountain Hemlock"
"64465",264,12.7,48,"Mountain Hemlock"
"32194",108,8,22,"Lodgepole Pine"
"32194",108,7.1,42,"Lodgepole Pine"
"32194",108,9,25,"Lodgepole Pine"
"67854",264,8.9,26,"Mountain Hemlock"
"67854",264,8.2,31,"Mountain Hemlock"
"67854",264,11.7,40,"Mountain Hemlock"
"61756",108,7.5,21,"Lodgepole Pine"
"61756",108,6,21,"Lodgepole Pine"
"61756",108,5,23,"Lodgepole Pine"
"26756",264,13.4,55,"Mountain Hemlock"
"26756",264,13.4,55,"Mountain Hemlock"
"31286",264,11.2,53,"Mountain Hemlock"
"31286",264,10.8,56,"Mountain Hemlock"
"31286",264,13,57,"Mountain Hemlock"
"19713",264,13.2,65,"Mountain Hemlock"
"19713",264,13.8,75,"Mountain Hemlock"
"38094",264,6.4,23,"Mountain Hemlock"
"38094",264,6.5,23,"Mountain Hemlock"
"38094",264,6.8,19,"Mountain Hemlock"
"14108",94,10,41,"White Spruce"
"14108",94,7.4,34,"White Spruce"
"14108",94,6.6,39,"White Spruce"
"55847",108,11.8,32,"Lodgepole Pine"
"55847",108,9.6,22,"Lodgepole Pine"
"55847",108,7.2,23,"Lodgepole Pine"
"14607",264,6.9,26,"Mountain Hemlock"
"14607",264,6,20,"Mountain Hemlock"
"14607",264,7.3,24,"Mountain Hemlock"
"33107",108,13.4,38,"Lodgepole Pine"
"33107",108,7.4,24,"Lodgepole Pine"
"33107",108,9.1,29,"Lodgepole Pine"
"3139",264,11.4,58,"Mountain Hemlock"
"3139",264,11.3,54,"Mountain Hemlock"
"3139",264,11.3,46,"Mountain Hemlock"
"13074",264,6.6,24,"Mountain Hemlock"
"13074",264,11.7,41,"Mountain Hemlock"
"13074",264,8.4,33,"Mountain Hemlock"
"63109",264,9.2,44,"Mountain Hemlock"
"63109",264,16,67,"Mountain Hemlock"
"63109",264,13.5,58,"Mountain Hemlock"
"43195",264,10.8,32,"Mountain Hemlock"
"43195",264,8.6,33,"Mountain Hemlock"
"43195",264,8.8,33,"Mountain Hemlock"
"46525",264,13.9,63,"Mountain Hemlock"
"46525",264,12.7,55,"Mountain Hemlock"
"46525",264,14.9,69,"Mountain Hemlock"
"12700",108,13.9,56,"Lodgepole Pine"
"12700",108,12.8,39,"Lodgepole Pine"
"12700",108,6.7,43,"Lodgepole Pine"
"26",264,5,22,"Mountain Hemlock"
"26",264,13.5,68,"Mountain Hemlock"
"26",264,11.2,58,"Mountain Hemlock"
"53862",94,10.3,44,"White Spruce"
"53862",94,6.6,33,"White Spruce"
"52093",264,15.6,50,"Mountain Hemlock"
"52093",264,11.4,48,"Mountain Hemlock"
"52093",264,10.3,38,"Mountain Hemlock"
"38451",264,23.1,75,"Mountain Hemlock"
"38451",264,18.9,50,"Mountain Hemlock"
"38451",264,25,79,"Mountain Hemlock"
"6385",264,6.4,21,"Mountain Hemlock"
"6385",264,6.5,20,"Mountain Hemlock"
"6385",264,5.7,19,"Mountain Hemlock"
"9999",264,9.6,40,"Mountain Hemlock"
"9999",264,10.8,47,"Mountain Hemlock"
"9999",264,10.7,53,"Mountain Hemlock"
"53862",94,10.5,51,"White Spruce"
"8175",264,14.1,52,"Mountain Hemlock"
"8175",264,10.4,40,"Mountain Hemlock"
"8175",264,16.7,68,"Mountain Hemlock"
"56116",264,21.3,90,"Mountain Hemlock"
"56116",264,15.7,64,"Mountain Hemlock"
"56116",264,18.3,73,"Mountain Hemlock"
"1508",264,12.6,45,"Mountain Hemlock"
"1508",264,11.9,42,"Mountain Hemlock"
"1508",264,11.5,50,"Mountain Hemlock"
"27174",264,8.6,36,"Mountain Hemlock"
"27174",264,18.9,72,"Mountain Hemlock"
"27174",264,12.5,54,"Mountain Hemlock"
"3151",108,9.1,21,"Lodgepole Pine"
"3151",108,11.6,29,"Lodgepole Pine"
"3151",108,9,20,"Lodgepole Pine"
"55151",108,5.9,17,"Lodgepole Pine"
"55151",108,7.7,34,"Lodgepole Pine"
"55151",108,6.6,33,"Lodgepole Pine"
"55151",108,11,55,"Lodgepole Pine"
"31762",264,15.7,62,"Mountain Hemlock"
"31762",264,16.7,73,"Mountain Hemlock"
"31762",264,6.6,46,"Mountain Hemlock"
"59602",264,12.2,36,"Mountain Hemlock"
"59602",264,19.2,70,"Mountain Hemlock"
"59602",264,14.1,48,"Mountain Hemlock"
"5578",264,8.6,38,"Mountain Hemlock"
"5578",264,9.6,23,"Mountain Hemlock"
"5578",264,9.2,49,"Mountain Hemlock"
"33985",264,8.8,28,"Mountain Hemlock"
"33985",264,12,38,"Mountain Hemlock"
"33985",264,12.4,34,"Mountain Hemlock"
"13914",264,11.2,58,"Mountain Hemlock"
"13914",264,10.5,44,"Mountain Hemlock"
"13914",264,11.4,44,"Mountain Hemlock"
"26679",264,7.7,20,"Mountain Hemlock"
"26679",264,6.5,22,"Mountain Hemlock"
"26679",264,7.3,24,"Mountain Hemlock"
"24603",264,13.4,42,"Mountain Hemlock"
"24603",264,14.1,55,"Mountain Hemlock"
"24603",264,10.7,48,"Mountain Hemlock"
"50645",108,9.3,43,"Lodgepole Pine"
"50645",108,8.3,48,"Lodgepole Pine"
"50645",108,9.6,42,"Lodgepole Pine"
"60361",108,8.1,47,"Lodgepole Pine"
"60361",108,7.2,20,"Lodgepole Pine"
"60361",108,6.1,25,"Lodgepole Pine"
"60361",108,7.2,36,"Lodgepole Pine"
"52636",264,13.4,62,"Mountain Hemlock"
"52636",264,8.8,58,"Mountain Hemlock"
"52636",264,11.8,61,"Mountain Hemlock"
"37894",95,7.4,53,"Black Spruce"
"37894",95,6.1,41,"Black Spruce"
"37894",95,6.6,49,"Black Spruce"
"50247",264,22.2,82,"Mountain Hemlock"
"50247",264,24,87,"Mountain Hemlock"
"50247",264,15.9,56,"Mountain Hemlock"
"4332",264,18.8,63,"Mountain Hemlock"
"4332",264,8.6,37,"Mountain Hemlock"
"62272",264,10.7,52,"Mountain Hemlock"
"62272",264,7.1,37,"Mountain Hemlock"
"62272",264,9.1,45,"Mountain Hemlock"
"20524",108,8,32,"Lodgepole Pine"
"14499",264,8.3,34,"Mountain Hemlock"
"34515",264,17.1,45,"Mountain Hemlock"
"34515",264,11,35,"Mountain Hemlock"
"34515",264,9.3,36,"Mountain Hemlock"
"57546",264,16.4,75,"Mountain Hemlock"
"57546",264,16.3,84,"Mountain Hemlock"
"57546",264,13.6,68,"Mountain Hemlock"
"31472",264,13.8,57,"Mountain Hemlock"
"31472",264,11.6,55,"Mountain Hemlock"
"31472",264,8.7,36,"Mountain Hemlock"
"14100",264,12.2,47,"Mountain Hemlock"
"14100",264,11,44,"Mountain Hemlock"
"14100",264,17,50,"Mountain Hemlock"
"14100",264,5.8,16,"Mountain Hemlock"
"14100",264,10.4,37,"Mountain Hemlock"
"14100",264,9.1,26,"Mountain Hemlock"
"28979",264,17.1,60,"Mountain Hemlock"
"28979",264,13.4,50,"Mountain Hemlock"
"28979",264,14.4,53,"Mountain Hemlock"
"30491",264,8.6,26,"Mountain Hemlock"
"30491",264,10.9,32,"Mountain Hemlock"
"30491",264,13.6,49,"Mountain Hemlock"
"31221",264,8.2,23,"Mountain Hemlock"
"31221",264,7,19,"Mountain Hemlock"
"31221",264,8.3,21,"Mountain Hemlock"
"848",264,13.3,58,"Mountain Hemlock"
"848",264,10,47,"Mountain Hemlock"
"848",264,8.9,46,"Mountain Hemlock"
"62749",264,8.3,38,"Mountain Hemlock"
"62749",264,10.2,39,"Mountain Hemlock"
"14499",264,10.1,39,"Mountain Hemlock"
"14499",264,10.6,29,"Mountain Hemlock"
"7245",264,6.1,34,"Mountain Hemlock"
"7245",264,8.5,38,"Mountain Hemlock"
"7245",264,14.6,57,"Mountain Hemlock"
"7245",264,6.5,27,"Mountain Hemlock"
"7245",264,9.4,28,"Mountain Hemlock"
"7245",264,7.5,25,"Mountain Hemlock"
"7245",264,6.5,27,"Mountain Hemlock"
"7245",264,9.4,28,"Mountain Hemlock"
"7245",264,7.5,25,"Mountain Hemlock"
"57897",264,8.2,34,"Mountain Hemlock"
"57897",264,8.5,36,"Mountain Hemlock"
"57897",264,11,39,"Mountain Hemlock"
"4675",264,21.9,79,"Mountain Hemlock"
"4675",264,19.3,95,"Mountain Hemlock"
"4675",264,21.5,83,"Mountain Hemlock"
"2917",94,6.1,26,"White Spruce"
"2917",94,8.1,42,"White Spruce"
"2917",94,7.9,49,"White Spruce"
"46831",108,10.3,41,"Lodgepole Pine"
"46831",108,8.8,49,"Lodgepole Pine"
"46831",108,8.4,33,"Lodgepole Pine"
"11350",264,11.2,40,"Mountain Hemlock"
"11350",264,6.5,21,"Mountain Hemlock"
"11350",264,8.7,29,"Mountain Hemlock"
"60476",264,14.8,53,"Mountain Hemlock"
"60476",264,17.5,67,"Mountain Hemlock"
"60476",264,11.5,41,"Mountain Hemlock"
"20524",108,6.3,26,"Lodgepole Pine"
"20524",108,8.4,34,"Lodgepole Pine"
"62749",264,13,79,"Mountain Hemlock"
"62749",264,8.3,38,"Mountain Hemlock"
"62749",264,10.2,39,"Mountain Hemlock"
"62749",264,13,79,"Mountain Hemlock"
"52365",264,10.1,31,"Mountain Hemlock"
"52365",264,9.2,53,"Mountain Hemlock"
"52365",264,15.3,53,"Mountain Hemlock"
"63818",108,8.2,43,"Lodgepole Pine"
"63818",108,10.5,46,"Lodgepole Pine"
"940",264,11.5,60,"Mountain Hemlock"
"940",264,13.8,70,"Mountain Hemlock"
"8266",108,9.3,49,"Lodgepole Pine"
"8266",108,11.1,43,"Lodgepole Pine"
"8266",108,13.8,55,"Lodgepole Pine"
"54899",108,5.7,18,"Lodgepole Pine"
"54899",108,6.9,30,"Lodgepole Pine"
"54899",108,12.6,47,"Lodgepole Pine"
"5431",108,7.9,25,"Lodgepole Pine"
"5431",108,6.8,29,"Lodgepole Pine"
"5431",108,7.8,29,"Lodgepole Pine"
"30906",264,8.7,46,"Mountain Hemlock"
"30906",264,9.4,40,"Mountain Hemlock"
"63818",108,13.3,43,"Lodgepole Pine"
"15977",108,9.5,32,"Lodgepole Pine"
"15977",108,6.2,21,"Lodgepole Pine"
"15977",108,8,32,"Lodgepole Pine"
"11477",264,14.8,65,"Mountain Hemlock"
"11477",264,13.3,51,"Mountain Hemlock"
"11477",264,11.8,38,"Mountain Hemlock"
"7849",108,10,29,"Lodgepole Pine"
"7849",108,10,31,"Lodgepole Pine"
"64463",264,14.2,52,"Mountain Hemlock"
"64463",264,12.6,41,"Mountain Hemlock"
"64463",264,7.5,27,"Mountain Hemlock"
"58565",264,7,21,"Mountain Hemlock"
"58565",264,8.3,28,"Mountain Hemlock"
"58565",264,7.5,21,"Mountain Hemlock"
"24340",94,5.3,33,"White Spruce"
"31056",264,18,74,"Mountain Hemlock"
"31056",264,16,58,"Mountain Hemlock"
"31056",264,17.3,68,"Mountain Hemlock"
"63757",264,5.6,20,"Mountain Hemlock"
"63757",264,10.3,28,"Mountain Hemlock"
"63757",264,7.8,29,"Mountain Hemlock"
"64269",264,14.1,62,"Mountain Hemlock"
"64269",264,15.2,54,"Mountain Hemlock"
"64269",264,13.9,69,"Mountain Hemlock"
"47096",108,7.8,21,"Lodgepole Pine"
"47096",108,8.2,20,"Lodgepole Pine"
"47096",264,10.8,39,"Mountain Hemlock"
"47096",264,6.3,25,"Mountain Hemlock"
"47096",264,11.8,33,"Mountain Hemlock"
"47096",108,5.4,15,"Lodgepole Pine"
"43311",108,7.8,34,"Lodgepole Pine"
"43311",108,7.4,36,"Lodgepole Pine"
"43311",108,10.9,47,"Lodgepole Pine"
"1201",264,11.6,32,"Mountain Hemlock"
"1201",264,11.8,39,"Mountain Hemlock"
"1201",264,8.9,26,"Mountain Hemlock"
"561",264,7.7,24,"Mountain Hemlock"
"561",264,8.6,29,"Mountain Hemlock"
"561",264,13.3,47,"Mountain Hemlock"
"53799",264,7.3,33,"Mountain Hemlock"
"52186",94,7.9,45,"White Spruce"
"52186",94,7,42,"White Spruce"
"52186",94,7.7,42,"White Spruce"
"26081",264,5.8,21,"Mountain Hemlock"
"26081",264,9.8,28,"Mountain Hemlock"
"56581",94,6,37,"White Spruce"
"56581",264,16.1,77,"Mountain Hemlock"
"56581",264,16.5,75,"Mountain Hemlock"
"56581",264,13,45,"Mountain Hemlock"
"56581",94,6.7,51,"White Spruce"
"30809",264,8.6,29,"Mountain Hemlock"
"30809",264,17.8,60,"Mountain Hemlock"
"30809",108,6.8,28,"Lodgepole Pine"
"30809",108,8.3,36,"Lodgepole Pine"
"30809",108,11.6,46,"Lodgepole Pine"
"30809",264,7.6,20,"Mountain Hemlock"
"54295",264,10.2,36,"Mountain Hemlock"
"64063",264,9.4,57,"Mountain Hemlock"
"55151",108,13.4,49,"Lodgepole Pine"
"55151",108,5.9,17,"Lodgepole Pine"
"55151",108,7.7,34,"Lodgepole Pine"
"55151",108,6.6,33,"Lodgepole Pine"
"55151",264,11.3,47,"Mountain Hemlock"
"55151",108,17.9,61,"Lodgepole Pine"
"55151",264,15.6,57,"Mountain Hemlock"
"55151",108,11.1,55,"Lodgepole Pine"
"43311",108,16,67,"Lodgepole Pine"
"43311",108,7.9,34,"Lodgepole Pine"
"43311",108,17.5,60,"Lodgepole Pine"
"43311",264,16.1,54,"Mountain Hemlock"
"8382",264,10.6,50,"Mountain Hemlock"
"8382",264,14.8,56,"Mountain Hemlock"
"8382",264,18,66,"Mountain Hemlock"
"8382",264,8.5,36,"Mountain Hemlock"
"8382",264,15.7,56,"Mountain Hemlock"
"46329",108,11.4,61,"Lodgepole Pine"
"46329",108,7.8,38,"Lodgepole Pine"
"46813",264,5.7,31,"Mountain Hemlock"
"46813",264,14.6,17,"Mountain Hemlock"
"30809",264,9.4,30,"Mountain Hemlock"
"46465",108,10.7,32,"Lodgepole Pine"
"46465",264,6.2,48,"Mountain Hemlock"
"17958",264,16.7,59,"Mountain Hemlock"
"17958",264,12.2,55,"Mountain Hemlock"
"17958",264,19.9,78,"Mountain Hemlock"
"2942",264,13.1,52,"Mountain Hemlock"
"2942",264,9.2,49,"Mountain Hemlock"
"2942",264,17.9,55,"Mountain Hemlock"
"46813",108,9.3,33,"Lodgepole Pine"
"20816",264,17.6,60,"Mountain Hemlock"
"20816",264,10.4,37,"Mountain Hemlock"
"20816",264,7.7,25,"Mountain Hemlock"
"20816",264,18.8,54,"Mountain Hemlock"
"32194",264,8,36,"Mountain Hemlock"
"32194",108,7.9,46,"Lodgepole Pine"
"1030",108,10.2,56,"Lodgepole Pine"
"1031",264,9,52,"Mountain Hemlock"
"10733",108,12.6,49,"Lodgepole Pine"
"10733",108,12.4,52,"Lodgepole Pine"
"10733",108,14.2,52,"Lodgepole Pine"
"46831",108,10.3,41,"Lodgepole Pine"
"46831",264,8.8,49,"Mountain Hemlock"
"1030",108,9.6,49,"Lodgepole Pine"
"23683",108,13,63,"Lodgepole Pine"
"23683",264,6.8,23,"Mountain Hemlock"
"23683",108,14,53,"Lodgepole Pine"
"23683",264,7.2,42,"Mountain Hemlock"
"49375",264,10.4,38,"Mountain Hemlock"
"49375",264,8.5,23,"Mountain Hemlock"
"16901",108,18.7,49,"Lodgepole Pine"
"16901",108,9.4,40,"Lodgepole Pine"
"27396",95,5.2,33,"Black Spruce"
"27396",95,5.5,36,"Black Spruce"
"53386",94,5.8,37,"White Spruce"
"53386",94,5.1,44,"White Spruce"
"53386",94,7.9,49,"White Spruce"
"57968",95,4.3,26,"Black Spruce"
"57968",95,5,30,"Black Spruce"
"57968",95,4.8,29,"Black Spruce"
"27744",94,13.3,73,"White Spruce"
"27744",94,7,39,"White Spruce"
"27744",94,14.6,69,"White Spruce"
"9322",94,15.9,77,"White Spruce"
"9322",94,18.4,86,"White Spruce"
"9322",94,16,73,"White Spruce"
"39400",94,12.4,49,"White Spruce"
"39400",94,11.7,42,"White Spruce"
"39400",94,6,34,"White Spruce"
"39400",94,7.2,31,"White Spruce"
"60664",264,9.5,47,"Mountain Hemlock"
"60664",264,11,67,"Mountain Hemlock"
"60664",264,11.7,65,"Mountain Hemlock"
"171",108,9.4,46,"Lodgepole Pine"
"171",108,9.4,28,"Lodgepole Pine"
"171",108,13.7,49,"Lodgepole Pine"
"21872",264,7.4,31,"Mountain Hemlock"
"21872",264,7.5,31,"Mountain Hemlock"
"21872",264,6.5,31,"Mountain Hemlock"
"21872",264,7.4,31,"Mountain Hemlock"
"21872",264,7.5,31,"Mountain Hemlock"
"21872",264,6.5,31,"Mountain Hemlock"
"63314",94,6.8,48,"White Spruce"
"63314",94,7.7,45,"White Spruce"
"63314",94,5.9,43,"White Spruce"
"47304",264,6.4,17,"Mountain Hemlock"
"47304",264,6.5,17,"Mountain Hemlock"
"47304",264,5.8,23,"Mountain Hemlock"
"59603",264,9.7,44,"Mountain Hemlock"
"59603",264,7.3,39,"Mountain Hemlock"
"59603",264,15.3,55,"Mountain Hemlock"
"32194",264,6.7,30,"Mountain Hemlock"
"40856",264,14.2,38,"Mountain Hemlock"
"46465",264,5.7,17,"Mountain Hemlock"
"52725",108,17.3,60,"Lodgepole Pine"
"26012",108,13.3,44,"Lodgepole Pine"
"26012",108,11.8,35,"Lodgepole Pine"
"26012",264,7.2,16,"Mountain Hemlock"
"26012",264,8.7,30,"Mountain Hemlock"
"26012",264,9.5,24,"Mountain Hemlock"
"26012",108,13,39,"Lodgepole Pine"
"31814",264,11,57,"Mountain Hemlock"
"46813",264,10.4,31,"Mountain Hemlock"
"30809",108,5.6,19,"Lodgepole Pine"
"31815",108,7.5,33,"Lodgepole Pine"
"31815",264,6.5,18,"Mountain Hemlock"
"31815",108,20.8,80,"Lodgepole Pine"
"31815",264,18.2,66,"Mountain Hemlock"
"31815",264,7,38,"Mountain Hemlock"
"63818",108,8.2,43,"Lodgepole Pine"
"51164",264,13.5,62,"Mountain Hemlock"
"51164",264,10.2,46,"Mountain Hemlock"
"51164",108,13,51,"Lodgepole Pine"
"51164",108,12,52,"Lodgepole Pine"
"14811",264,10.2,37,"Mountain Hemlock"
"14811",264,10.9,50,"Mountain Hemlock"
"14811",108,14.8,64,"Lodgepole Pine"
"14811",108,11.9,49,"Lodgepole Pine"
"26168",108,12.2,39,"Lodgepole Pine"
"26168",108,10.1,40,"Lodgepole Pine"
"40856",264,20.3,62,"Mountain Hemlock"
"19021",264,9.6,30,"Mountain Hemlock"
"39900",94,6.5,37,"White Spruce"
"39900",264,8.9,39,"Mountain Hemlock"
"39900",94,7.1,29,"White Spruce"
"39900",94,8.3,43,"White Spruce"
"39900",94,9.1,43,"White Spruce"
"39900",264,7.6,26,"Mountain Hemlock"
"36351",94,11.8,59,"White Spruce"
"36351",94,13.5,63,"White Spruce"
"36351",94,12.2,68,"White Spruce"
"36351",95,3.4,22,"Black Spruce"
"36351",95,3.7,25,"Black Spruce"
"36351",95,3.5,22,"Black Spruce"
"53663",264,5.7,18,"Mountain Hemlock"
"22575",264,14.5,58,"Mountain Hemlock"
"32368",108,7.4,22,"Lodgepole Pine"
"32368",108,11.7,30,"Lodgepole Pine"
"56567",108,15.5,65,"Lodgepole Pine"
"56567",108,9.9,38,"Lodgepole Pine"
"56567",108,13,51,"Lodgepole Pine"
"26376",264,6,18,"Mountain Hemlock"
"16769",264,8.5,28,"Mountain Hemlock"
"16769",264,7.7,24,"Mountain Hemlock"
"16769",264,7.2,24,"Mountain Hemlock"
"53663",108,8.4,22,"Lodgepole Pine"
"53663",108,5.5,13,"Lodgepole Pine"
"53663",108,10.7,21,"Lodgepole Pine"
"38617",264,12.2,47,"Mountain Hemlock"
"38617",264,19.7,70,"Mountain Hemlock"
"53359",94,9.7,60,"White Spruce"
"53359",94,10.1,66,"White Spruce"
"53359",94,10.4,62,"White Spruce"
"47403",94,8.4,44,"White Spruce"
"47403",94,8.6,46,"White Spruce"
"47403",94,6.8,55,"White Spruce"
"59869",264,4.7,17,"Mountain Hemlock"
"59869",264,4.6,18,"Mountain Hemlock"
"59869",264,5,17,"Mountain Hemlock"
"59869",264,8.8,38,"Mountain Hemlock"
"59869",264,7.5,27,"Mountain Hemlock"
"59869",264,7.5,31,"Mountain Hemlock"
"54895",94,8.6,34,"White Spruce"
"54895",94,4.1,19,"White Spruce"
"54895",94,4,16,"White Spruce"
"54895",94,8.6,57,"White Spruce"
"54895",94,10,60,"White Spruce"
"54895",94,5.5,27,"White Spruce"
"38896",264,13.3,61,"Mountain Hemlock"
"38896",264,9.8,38,"Mountain Hemlock"
"38896",94,17.4,89,"White Spruce"
"38896",94,13.1,63,"White Spruce"
"38896",94,14.1,80,"White Spruce"
"38896",264,12.1,42,"Mountain Hemlock"
"34282",264,11.6,55,"Mountain Hemlock"
"34282",264,15.2,60,"Mountain Hemlock"
"34282",264,13,57,"Mountain Hemlock"
"15536",108,7.5,36,"Lodgepole Pine"
"15536",108,5.8,32,"Lodgepole Pine"
"15536",108,6.6,43,"Lodgepole Pine"
"3007",264,14.3,58,"Mountain Hemlock"
"3007",264,13.6,49,"Mountain Hemlock"
"3007",264,13.4,61,"Mountain Hemlock"
"52570",264,16.4,56,"Mountain Hemlock"
"47318",108,6.9,9,"Lodgepole Pine"
"50821",108,6.9,18,"Lodgepole Pine"
"50821",108,18.2,47,"Lodgepole Pine"
"50821",108,7.4,18,"Lodgepole Pine"
"50821",264,6.3,17,"Mountain Hemlock"
"50821",108,6.8,22,"Lodgepole Pine"
"50821",108,14.1,32,"Lodgepole Pine"
"50821",108,8.2,19,"Lodgepole Pine"
"25361",264,10,35,"Mountain Hemlock"
"7849",264,10.3,42,"Mountain Hemlock"
"7849",264,10.3,44,"Mountain Hemlock"
"8109",108,5.3,25,"Lodgepole Pine"
"46121",264,20.9,95,"Mountain Hemlock"
"46121",264,12.9,74,"Mountain Hemlock"
"55563",108,22.3,70,"Lodgepole Pine"
"55563",264,9.1,31,"Mountain Hemlock"
"55563",108,13.7,49,"Lodgepole Pine"
"55563",264,12.4,70,"Mountain Hemlock"
"47318",108,7.4,17,"Lodgepole Pine"
"55563",108,13.3,47,"Lodgepole Pine"
"53393",264,13.1,34,"Mountain Hemlock"
"53393",264,7.9,20,"Mountain Hemlock"
"6793",108,6.6,41,"Lodgepole Pine"
"6793",108,8.1,36,"Lodgepole Pine"
"6793",108,7.8,49,"Lodgepole Pine"
"19210",108,16.3,37,"Lodgepole Pine"
"19210",264,5.5,18,"Mountain Hemlock"
"23497",264,8.6,50,"Mountain Hemlock"
"44027",264,9.5,27,"Mountain Hemlock"
"30723",264,16.9,59,"Mountain Hemlock"
"23438",264,11.1,39,"Mountain Hemlock"
"23438",264,10.5,70,"Mountain Hemlock"
"23438",264,8.8,28,"Mountain Hemlock"
"23438",264,11.1,39,"Mountain Hemlock"
"23438",264,10.5,70,"Mountain Hemlock"
"23438",264,8.8,28,"Mountain Hemlock"
"44072",264,7.1,38,"Mountain Hemlock"
"44072",264,8,34,"Mountain Hemlock"
"44072",264,7.4,23,"Mountain Hemlock"
"45107",94,5,31,"White Spruce"
"45107",94,5.5,29,"White Spruce"
"45107",94,5.1,41,"White Spruce"
"59584",264,5.9,24,"Mountain Hemlock"
"59584",264,6.8,25,"Mountain Hemlock"
"59584",264,8.4,30,"Mountain Hemlock"
"54295",108,11.4,40,"Lodgepole Pine"
"54295",108,5.6,31,"Lodgepole Pine"
"54295",108,10.8,37,"Lodgepole Pine"
"18200",264,3.8,16,"Mountain Hemlock"
"18200",264,3.4,15,"Mountain Hemlock"
"18200",264,3.2,16,"Mountain Hemlock"
"36351",94,11.8,59,"White Spruce"
"36351",94,13.5,63,"White Spruce"
"36351",94,12.2,68,"White Spruce"
"36351",95,4.5,24,"Black Spruce"
"26628",94,6.4,42,"White Spruce"
"26628",94,9.9,44,"White Spruce"
"26628",94,8.5,49,"White Spruce"
"44472",264,10.6,49,"Mountain Hemlock"
"57547",264,6.5,27,"Mountain Hemlock"
"57547",264,6.5,32,"Mountain Hemlock"
"57547",264,6.8,27,"Mountain Hemlock"
"23730",264,10.5,50,"Mountain Hemlock"
"23730",264,10.3,53,"Mountain Hemlock"
"23730",264,7.1,42,"Mountain Hemlock"
"50900",264,14.5,31,"Mountain Hemlock"
"50900",264,9.5,27,"Mountain Hemlock"
"50900",264,5.5,18,"Mountain Hemlock"
"38117",264,14.6,65,"Mountain Hemlock"
"38117",264,13.8,58,"Mountain Hemlock"
"38117",264,10.9,42,"Mountain Hemlock"
"38117",264,17.2,66,"Mountain Hemlock"
"10062",264,17.8,64,"Mountain Hemlock"
"10062",264,6.9,28,"Mountain Hemlock"
"34282",264,13,57,"Mountain Hemlock"
"39216",264,10.2,46,"Mountain Hemlock"
"39216",264,6,25,"Mountain Hemlock"
"4659",264,16.9,57,"Mountain Hemlock"
