CN,PLT_CN,PREV_SIT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,METHOD,SITREE_EST,VALIDCD,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,AGECHKCD_RMRS,AGE_DETERMINATION_METHOD_PNWRS,CCLCD_RMRS,DAMAGE_AGENT_CD1_RMRS,DAMAGE_AGENT_CD2_RMRS,DAMAGE_AGENT_CD3_RMRS,SIBASE_AGE_PNWRS,SITETRCD_RMRS,SITE_AGE_TREE_STATUS_PNWRS,SITE_AGE_TREE_TYPE_PNWRS,SITE_TREE_METHOD_PNWRS,SITREE_EQU_NO_PNWRS,TREECLCD_RMRS,TREE_ACT_RMRS,YEAR_AGE_TAKEN,SIEQN_REF_CD,SITREE_FVS,SIBASE_FVS,SIEQN_REF_CD_FVS
35829454010497,21930990010497,,2006,2,1,201,19388,1,4,264.0,11.8,45,214,24,39,100,3,2,,1,2009-08-11 09:12:35,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,19,50,TSHE01
1389671933290487,21930990010497,,2006,2,1,201,19388,2,2,264.0,17.0,49,477,24,43,100,1,2,,1,2009-08-11 09:12:35,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,17,50,TSHE01
1389671934290487,21930990010497,,2006,2,1,201,19388,2,3,264.0,13.7,44,298,24,38,100,3,2,,1,2009-08-11 09:12:35,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,17,50,TSHE01
1389671935290487,21930990010497,,2006,2,1,201,19388,2,4,264.0,11.8,45,214,24,39,100,3,2,,1,2009-08-11 09:12:35,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,19,50,TSHE01
35829479010497,21931139010497,,2006,2,1,201,39507,1,6,263.0,10.4,60,108,13,55,100,1,1,,1,2009-08-11 09:12:37,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,46,50,TSHE02
35829478010497,21931139010497,,2006,2,1,201,39507,1,4,263.0,8.4,47,67,13,57,100,4,1,,1,2009-08-11 09:12:37,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,42,50,TSHE02
35829477010497,21931139010497,,2006,2,1,201,39507,1,5,263.0,14.8,85,87,13,88,100,4,1,,1,2009-08-11 09:12:37,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,70,50,TSHE02
35829613010497,21931245010497,,2006,2,1,201,38514,1,2,263.0,27.4,127,251,13,111,100,2,2,,1,2009-08-11 09:12:41,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,81,50,TSHE02
35829611010497,21931245010497,,2006,2,1,201,38514,1,4,263.0,14.5,92,230,13,80,100,4,1,,1,2009-08-11 09:12:41,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,60,50,TSHE02
35829612010497,21931245010497,,2006,2,1,201,38514,1,6,263.0,10.6,74,221,13,65,100,3,1,,1,2009-08-11 09:12:41,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,48,50,TSHE02
35829643010497,21931319010497,,2006,2,1,201,56001,1,5,242.0,11.1,50,162,22,45,100,1,1,,1,2009-08-11 09:12:44,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,35,50,TSHE02
35829641010497,21931319010497,,2006,2,1,201,56001,1,6,42.0,10.3,43,115,24,41,100,1,1,,1,2009-08-11 09:12:44,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,32,50,TSHE02
35829642010497,21931319010497,,2006,2,1,201,56001,1,4,42.0,5.1,26,59,24,31,100,3,1,,1,2009-08-11 09:12:44,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,24,50,TSHE02
35829673010497,21931461010497,,2006,2,1,201,3006,1,1,42.0,3.1,12,106,24,12,100,3,1,,1,2009-08-11 09:12:46,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,9,50,TSHE02
35829672010497,21931461010497,,2006,2,1,201,3006,1,2,42.0,3.8,14,108,24,13,100,3,1,,1,2009-08-11 09:12:46,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,11,50,TSHE02
35829671010497,21931461010497,,2006,2,1,201,3006,1,3,42.0,3.8,15,132,24,14,100,3,1,,1,2009-08-11 09:12:46,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,11,50,TSHE02
35829693010497,21931528010497,,2006,2,1,201,60852,1,2,98.0,5.2,31,19,17,83,100,1,2,,1,2009-08-11 09:12:50,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,76,50,PISI01
35829694010497,21931528010497,,2006,2,1,201,60852,1,6,98.0,5.1,32,21,17,81,100,1,1,,1,2009-08-11 09:12:50,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,72,50,PISI01
35829692010497,21931528010497,,2006,2,1,201,60852,1,7,98.0,8.3,42,23,17,100,100,1,1,,1,2009-08-11 09:12:50,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,81,50,PISI01
35829817010497,21931709010497,,2006,2,1,201,59386,1,4,263.0,17.2,102,190,13,71,100,1,1,,1,2009-08-11 09:12:54,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,69,50,TSHE02
35829815010497,21931709010497,,2006,2,1,201,59386,1,2,263.0,23.8,106,203,13,93,100,4,1,,1,2009-08-11 09:12:54,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,70,50,TSHE02
35829816010497,21931709010497,,2006,2,1,201,59386,1,3,263.0,14.0,85,102,13,81,100,4,1,,1,2009-08-11 09:12:54,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,66,50,TSHE02
35829882010497,21931906010497,,2006,2,1,201,40019,1,1,263.0,16.1,89,246,13,78,100,1,2,,1,2009-08-11 09:13:00,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,57,50,TSHE02
35829881010497,21931906010497,,2006,2,1,201,40019,1,2,263.0,17.2,91,235,13,79,100,1,2,,1,2009-08-11 09:13:00,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,59,50,TSHE02
35829883010497,21931906010497,,2006,2,1,201,40019,1,6,263.0,8.5,47,226,13,41,100,3,2,,1,2009-08-11 09:13:00,2024-09-17 13:16:06,2,3,,,,,,,,,O,1,,,,,,,31,50,TSHE02
35448219010497,21932013010497,,2006,2,1,201,25532,1,2,263.0,17.6,140,104,13,131,100,1,2,,1,2009-07-10 21:55:18,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,109,50,TSHE02
35448217010497,21932013010497,,2006,2,1,201,25532,1,4,263.0,14.0,111,128,13,93,100,2,1,,1,2009-07-10 21:55:18,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,82,50,TSHE02
35448221010497,21932013010497,,2006,2,1,201,25532,1,5,263.0,17.6,121,112,13,109,100,2,1,,1,2009-07-10 21:55:18,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,92,50,TSHE02
35829991010497,21932114010497,,2006,2,1,201,7563,1,7,263.0,14.0,87,227,13,76,100,1,1,,1,2009-08-11 09:13:04,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,57,50,TSHE02
35829992010497,21932114010497,,2006,2,1,201,7563,1,8,263.0,11.5,91,142,13,73,100,1,1,,1,2009-08-11 09:13:04,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,65,50,TSHE02
35829990010497,21932114010497,,2006,2,1,201,7563,1,9,263.0,16.4,89,117,13,78,100,1,1,,1,2009-08-11 09:13:04,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,67,50,TSHE02
35830026010497,21932216010497,,2006,2,1,201,64345,1,7,242.0,7.9,48,185,22,43,100,1,1,,1,2009-08-11 09:13:06,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,32,50,TSHE02
35837539010497,21932216010497,,2006,2,1,201,64345,2,2,108.0,7.3,28,217,21,27,100,2,2,,1,2009-08-11 09:13:06,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,11,50,PISI01
35837540010497,21932216010497,,2006,2,1,201,64345,2,3,108.0,5.4,16,195,21,16,100,2,2,,1,2009-08-11 09:13:06,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,4,50,PISI01
35837538010497,21932216010497,,2006,2,1,201,64345,2,8,108.0,8.1,36,215,21,35,100,2,1,,1,2009-08-11 09:13:06,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,15,50,PISI01
35830028010497,21932216010497,,2006,2,1,201,64345,1,5,242.0,9.4,37,240,22,33,100,3,2,,1,2009-08-11 09:13:06,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,24,50,TSHE02
35830027010497,21932216010497,,2006,2,1,201,64345,1,6,242.0,9.8,48,188,22,43,100,4,2,,1,2009-08-11 09:13:06,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,32,50,TSHE02
35830066010497,21932397010497,,2006,2,1,201,52976,1,4,42.0,6.3,37,166,24,33,100,1,1,,1,2009-08-11 09:13:09,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,26,50,TSHE02
35830064010497,21932397010497,,2006,2,1,201,52976,1,1,42.0,8.7,51,186,24,46,100,2,2,,1,2009-08-11 09:13:09,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,34,50,TSHE02
35830065010497,21932397010497,,2006,2,1,201,52976,1,3,42.0,8.6,45,215,24,40,100,4,2,,1,2009-08-11 09:13:09,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,30,50,TSHE02
35837558010497,21932565010497,,2006,2,1,201,36213,2,2,242.0,10.9,49,178,22,44,100,4,2,,1,2009-08-11 09:13:15,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,33,50,TSHE02
35837557010497,21932565010497,,2006,2,1,201,36213,2,4,242.0,13.7,59,177,22,53,100,4,1,,1,2009-08-11 09:13:15,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,40,50,TSHE02
35837556010497,21932565010497,,2006,2,1,201,36213,2,5,242.0,21.5,62,112,22,59,100,4,1,,1,2009-08-11 09:13:15,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,47,50,TSHE02
35830250010497,21932616010497,,2006,2,1,201,43157,1,2,242.0,15.0,70,114,22,67,100,1,2,,1,2009-08-11 09:13:17,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,53,50,TSHE02
35830252010497,21932616010497,,2006,2,1,201,43157,1,6,242.0,13.1,57,246,22,51,100,2,1,,1,2009-08-11 09:13:17,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,37,50,TSHE02
35830251010497,21932616010497,,2006,2,1,201,43157,1,3,242.0,14.0,68,250,22,61,100,2,2,,1,2009-08-11 09:13:17,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,44,50,TSHE02
35830307010497,21932795010497,,2006,2,1,201,14872,1,1,242.0,13.5,73,131,22,68,100,4,2,,1,2009-08-11 09:13:19,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,53,50,TSHE02
35830309010497,21932795010497,,2006,2,1,201,14872,1,5,242.0,11.0,56,157,22,51,100,4,2,,1,2009-08-11 09:13:19,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,39,50,TSHE02
35830308010497,21932795010497,,2006,2,1,201,14872,1,6,242.0,13.3,61,132,22,57,100,4,2,,1,2009-08-11 09:13:19,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,44,50,TSHE02
35830379010497,21932951010497,,2006,2,1,201,61915,1,3,108.0,11.6,29,176,21,28,100,2,2,,1,2009-08-11 09:13:23,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,12,50,PISI01
35837584010497,21932951010497,,2006,2,1,201,61915,2,7,42.0,7.6,36,187,24,32,100,3,1,,1,2009-08-11 09:13:23,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,24,50,TSHE02
35837583010497,21932951010497,,2006,2,1,201,61915,2,6,42.0,9.9,36,181,24,32,100,4,2,,1,2009-08-11 09:13:23,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,24,50,TSHE02
35830381010497,21933063010497,,2006,2,1,201,22069,1,1,263.0,10.2,74,79,13,81,100,1,2,,1,2009-08-11 09:13:25,2024-09-17 13:16:06,2,3,,,,,,,,,O,1,,,,,,,63,50,TSHE02
35830380010497,21933063010497,,2006,2,1,201,22069,1,2,263.0,17.5,94,112,13,85,100,1,2,,1,2009-08-11 09:13:25,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,72,50,TSHE02
35830382010497,21933063010497,,2006,2,1,201,22069,1,3,263.0,11.3,69,175,13,50,100,4,2,,1,2009-08-11 09:13:25,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,47,50,TSHE02
35830399010497,21933158010497,,2006,2,1,201,56349,1,1,98.0,17.7,124,51,17,177,100,1,2,,1,2009-08-11 09:13:28,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,120,50,PISI01
35830398010497,21933158010497,,2006,2,1,201,56349,1,5,98.0,22.2,126,52,17,178,100,3,2,,1,2009-08-11 09:13:28,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,120,50,PISI01
35830397010497,21933158010497,,2006,2,1,201,56349,1,6,98.0,25.9,136,52,17,192,100,4,2,,1,2009-08-11 09:13:28,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,130,50,PISI01
35448353010497,21933308010497,,2006,2,1,201,44483,1,6,108.0,6.1,35,104,21,35,100,3,1,,1,2009-07-10 21:55:19,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,21,50,PISI01
35448349010497,21933308010497,,2006,2,1,201,44483,1,9,42.0,6.3,30,212,24,27,100,3,1,,1,2009-07-10 21:55:19,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,20,50,TSHE02
35448350010497,21933308010497,,2006,2,1,201,44483,1,5,242.0,7.1,40,156,22,36,100,3,1,,1,2009-07-10 21:55:19,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,28,50,TSHE02
35830431010497,21933439010497,,2006,2,1,201,35993,1,2,263.0,17.7,75,90,13,76,100,1,2,,1,2009-08-11 09:13:30,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,61,50,TSHE02
35830432010497,21933439010497,,2006,2,1,201,35993,1,3,263.0,14.8,66,76,13,74,100,1,2,,1,2009-08-11 09:13:30,2024-09-17 13:16:06,2,3,,,,,,,,,O,3,,,,,,,56,50,TSHE02
35830430010497,21933439010497,,2006,2,1,201,35993,1,7,263.0,16.7,88,83,13,94,100,2,1,,1,2009-08-11 09:13:30,2024-09-17 13:16:06,2,3,,0,,,,,,,N,3,,,,,,,73,50,TSHE02
35830491010497,21933531010497,,2006,2,1,201,27179,1,1,242.0,20.1,67,91,22,67,100,1,2,,1,2009-08-11 09:13:32,2024-09-17 13:16:06,2,3,,,,,,,,,P,1,,,,,,,54,50,TSHE02
35830490010497,21933531010497,,2006,2,1,201,27179,1,4,263.0,5.6,50,48,13,75,100,1,1,,1,2009-08-11 09:13:32,2024-09-17 13:16:06,2,3,,0,,,,,,,N,1,,,,,,,51,50,TSHE02
35830537010497,48528605010760,,2008,2,1,261,8173,1,4,264.0,17.8,53,137,24,43,100,2,1,,1,2009-08-11 10:22:59,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,28,50,TSHE01
35830535010497,48528605010760,,2008,2,1,261,8173,1,2,264.0,13.6,59,111,24,54,100,4,2,,1,2009-08-11 10:22:59,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,34,50,TSHE01
35830536010497,48528605010760,,2008,2,1,261,8173,1,3,264.0,15.0,61,141,24,49,100,4,2,,1,2009-08-11 10:22:59,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,31,50,TSHE01
35829079010497,48528606010760,,2008,2,1,261,12597,1,1,264.0,12.2,61,220,24,53,100,2,2,,1,2009-08-11 10:23:01,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,25,50,TSHE01
35829080010497,48528606010760,,2008,2,1,261,12597,1,2,264.0,16.2,61,242,24,53,100,2,2,,1,2009-08-11 10:23:01,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,25,50,TSHE01
35829081010497,48528606010760,,2008,2,1,261,12597,1,3,264.0,12.4,52,138,24,42,100,2,2,,1,2009-08-11 10:23:01,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,27,50,TSHE01
35829202010497,48528607010760,,2008,2,1,261,4521,1,4,263.0,11.8,83,139,13,67,100,1,1,,1,2009-08-11 10:23:04,2024-09-17 13:16:06,2,5,,0,,,,,,,N,1,,,,,,,60,50,TSHE02
35829201010497,48528607010760,,2008,2,1,261,4521,1,5,263.0,11.4,89,107,13,82,100,2,1,,1,2009-08-11 10:23:04,2024-09-17 13:16:06,2,5,,0,,,,,,,N,1,,,,,,,69,50,TSHE02
35829200010497,48528607010760,,2008,2,1,261,4521,1,6,263.0,16.2,106,114,13,95,100,3,1,,1,2009-08-11 10:23:04,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,80,50,TSHE02
35830859010497,48528608010760,,2008,2,1,130,45315,1,1,108.0,6.2,19,71,21,20,100,1,1,,1,2009-08-11 10:23:06,2024-09-17 13:16:06,2,5,,0,,,,,,,N,1,,,,,,,13,50,PISI01
35830858010497,48528608010760,,2008,2,1,130,45315,1,2,108.0,9.0,31,76,21,32,100,1,1,,1,2009-08-11 10:23:06,2024-09-17 13:16:06,2,5,,0,,,,,,,N,1,,,,,,,22,50,PISI01
35830860010497,48528608010760,,2008,2,1,130,45315,1,3,108.0,6.7,16,73,21,17,100,4,1,,1,2009-08-11 10:23:06,2024-09-17 13:16:06,2,5,,0,,,,,,,N,1,,,,,,,10,50,PISI01
35829961010497,48528609010760,,2008,2,1,201,28137,1,1,263.0,22.7,76,230,13,66,100,1,2,,1,2009-08-11 10:23:08,2024-09-17 13:16:06,2,5,,,,,,,,,O,1,,,,,,,49,50,TSHE02
35829962010497,48528609010760,,2008,2,1,201,28137,1,2,263.0,12.5,54,105,13,51,100,1,2,,1,2009-08-11 10:23:08,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,42,50,TSHE02
35829963010497,48528609010760,,2008,2,1,201,28137,1,3,263.0,9.5,44,89,13,45,100,3,1,,1,2009-08-11 10:23:08,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,36,50,TSHE02
35828726010497,48528610010760,,2008,2,1,280,56918,1,1,264.0,11.5,47,148,24,37,100,2,1,,1,2009-08-11 10:23:10,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,24,50,TSHE01
35828725010497,48528610010760,,2008,2,1,280,56918,1,2,264.0,15.0,54,197,24,47,100,2,1,,1,2009-08-11 10:23:10,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,24,50,TSHE01
35828727010497,48528610010760,,2008,2,1,280,56918,1,3,264.0,9.3,42,155,24,32,100,2,1,,1,2009-08-11 10:23:10,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,21,50,TSHE01
35829457010497,48528611010760,,2008,2,1,201,13268,1,4,42.0,10.7,48,237,24,43,100,4,1,,1,2009-08-11 10:23:12,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,31,50,TSHE02
35829456010497,48528611010760,,2008,2,1,201,13268,1,5,42.0,9.7,53,201,24,48,100,1,1,,1,2009-08-11 10:23:12,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,35,50,TSHE02
35829458010497,48528611010760,,2008,2,1,201,13268,1,3,42.0,11.0,46,158,24,42,100,4,1,,1,2009-08-11 10:23:12,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,32,50,TSHE02
35828342010497,48528612010760,,2008,2,1,130,15404,1,1,263.0,10.2,59,29,13,121,100,1,2,,1,2009-08-11 10:23:14,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,76,50,TSHE02
35828343010497,48528612010760,,2008,2,1,130,15404,1,2,263.0,10.0,57,28,13,120,100,2,2,,1,2009-08-11 10:23:14,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,74,50,TSHE02
35828341010497,48528612010760,,2008,2,1,130,15404,1,4,263.0,9.5,51,32,13,99,100,2,2,,1,2009-08-11 10:23:14,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,62,50,TSHE02
35828496010497,48528613010760,,2008,2,1,280,58749,1,1,263.0,12.3,57,231,13,50,100,4,1,,1,2009-08-11 10:23:16,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,37,50,TSHE02
35837295010497,48528613010760,,2008,2,1,280,58749,2,4,108.0,8.3,22,198,21,21,100,3,1,,1,2009-08-11 10:23:16,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,8,50,PISI01
35828495010497,48528613010760,,2008,2,1,280,58749,1,2,263.0,9.9,59,201,13,52,100,4,1,,1,2009-08-11 10:23:16,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,39,50,TSHE02
35828497010497,48528613010760,,2008,2,1,280,58749,1,3,263.0,10.9,53,193,13,47,100,4,1,,1,2009-08-11 10:23:16,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,36,50,TSHE02
35828856010497,48528614010760,,2008,2,1,220,10483,1,1,264.0,9.1,30,108,24,28,100,4,1,,1,2009-08-11 10:23:19,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,18,50,TSHE01
35828854010497,48528614010760,,2008,2,1,220,10483,1,2,264.0,8.8,34,61,24,44,100,4,1,,1,2009-08-11 10:23:19,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,29,50,TSHE01
35828855010497,48528614010760,,2008,2,1,220,10483,1,3,264.0,6.6,26,64,24,33,100,4,1,,1,2009-08-11 10:23:19,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,22,50,TSHE01
35830719010497,48528615010760,,2008,2,1,130,15444,1,1,263.0,10.1,65,66,13,80,100,2,1,,1,2009-08-11 10:23:21,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,58,50,TSHE02
35830718010497,48528615010760,,2008,2,1,130,15444,1,2,263.0,17.2,78,79,13,86,100,2,1,,1,2009-08-11 10:23:21,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,66,50,TSHE02
35830717010497,48528615010760,,2008,2,1,130,15444,1,3,263.0,10.7,94,102,13,89,100,2,1,,1,2009-08-11 10:23:21,2024-09-17 13:16:06,2,5,,0,,,,,,,N,3,,,,,,,73,50,TSHE02
35828752010497,48528616010760,,2008,2,1,201,19148,1,1,263.0,11.2,55,55,13,76,100,1,2,,1,2009-08-11 10:23:23,2024-09-17 13:16:06,2,5,,,,,,,,,O,3,,,,,,,53,50,TSHE02
35830328010497,37332420010760,,2007,2,1,280,53799,1,6,42.0,7.4,36,212,24,32,100,3,1,,1,2009-08-11 10:17:48,2024-09-17 13:16:06,2,4,,0,,,,,,,N,1,,,,,,,24,50,TSHE02
35830402010497,37332431010760,,2007,2,1,280,41267,1,2,264.0,16.5,55,175,24,40,100,1,2,,1,2009-08-11 10:17:56,2024-09-17 13:16:06,2,4,,,,,,,,,O,3,,,,,,,25,50,TSHE01
35830400010497,37332431010760,,2007,2,1,280,41267,1,4,264.0,17.4,61,156,24,47,100,1,1,,1,2009-08-11 10:17:56,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,30,50,TSHE01
35830401010497,37332431010760,,2007,2,1,280,41267,1,7,264.0,14.7,48,217,24,42,100,1,1,,1,2009-08-11 10:17:56,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,20,50,TSHE01
35830436010497,37332436010760,,2007,2,1,280,53697,1,4,263.0,13.0,90,87,13,93,100,2,1,,1,2009-08-11 10:18:00,2024-09-17 13:16:06,2,4,,0,,,,,,,N,1,,,,,,,74,50,TSHE02
35830437010497,37332436010760,,2007,2,1,280,53697,1,6,263.0,13.6,89,139,13,72,100,2,1,,1,2009-08-11 10:18:00,2024-09-17 13:16:06,2,4,,0,,,,,,,N,1,,,,,,,64,50,TSHE02
35830438010497,37332436010760,,2007,2,1,280,53697,1,8,98.0,32.5,158,126,17,133,100,4,1,,1,2009-08-11 10:18:00,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,101,50,PISI01
35830460010497,37332437010760,,2007,2,1,280,23463,1,1,42.0,7.5,38,100,24,37,100,3,1,,1,2009-08-11 10:18:03,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,30,50,TSHE02
35830461010497,37332437010760,,2007,2,1,280,23463,1,2,42.0,6.2,31,161,24,28,100,4,1,,1,2009-08-11 10:18:03,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,22,50,TSHE02
35830462010497,37332437010760,,2007,2,1,280,23463,1,3,42.0,6.3,31,239,24,28,100,4,1,,1,2009-08-11 10:18:03,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,20,50,TSHE02
35830483010497,37332438010760,,2007,2,1,280,18580,1,5,108.0,9.7,34,117,21,33,100,1,1,,1,2009-08-11 10:18:05,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,19,50,PISI01
35830481010497,37332438010760,,2007,2,1,280,18580,1,6,108.0,12.2,47,153,21,46,100,1,1,,1,2009-08-11 10:18:05,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,24,50,PISI01
35830482010497,37332438010760,,2007,2,1,280,18580,1,2,108.0,10.6,39,100,21,39,100,3,2,,1,2009-08-11 10:18:05,2024-09-17 13:16:06,2,4,,,,,,,,,O,3,,,,,,,24,50,PISI01
35830538010497,37332441010760,,2007,2,1,280,43334,1,1,263.0,12.6,89,90,13,91,100,1,2,,1,2009-08-11 10:18:07,2024-09-17 13:16:06,2,4,,,,,,,,,O,1,,,,,,,72,50,TSHE02
35830539010497,37332441010760,,2007,2,1,280,43334,1,3,263.0,8.8,56,82,13,60,100,2,2,,1,2009-08-11 10:18:07,2024-09-17 13:16:06,2,4,,,,,,,,,O,1,,,,,,,47,50,TSHE02
35830540010497,37332441010760,,2007,2,1,280,43334,1,4,263.0,8.1,53,89,13,55,100,2,2,,1,2009-08-11 10:18:07,2024-09-17 13:16:06,2,4,,,,,,,,,O,1,,,,,,,43,50,TSHE02
35830546010497,37332442010760,,2007,2,1,280,25550,1,1,263.0,13.0,72,180,13,51,100,1,2,,1,2009-08-11 10:18:09,2024-09-17 13:16:06,2,4,,,,,,,,,O,3,,,,,,,49,50,TSHE02
35830544010497,37332442010760,,2007,2,1,280,25550,1,3,263.0,7.7,52,47,13,79,100,2,1,,1,2009-08-11 10:18:09,2024-09-17 13:16:06,2,4,,0,,,,,,,N,1,,,,,,,53,50,TSHE02
35830545010497,37332442010760,,2007,2,1,280,25550,1,4,263.0,14.6,69,234,13,60,100,3,1,,1,2009-08-11 10:18:09,2024-09-17 13:16:06,2,4,,0,,,,,,,N,3,,,,,,,45,50,TSHE02
